,playerName,PlayerID,Position,Mins,Passes Completed,Passes Attempted,Pass Completion Rate,Forward Passes,Long Passes,xT via Pass,npxG,xA,Shots,Tackles,Interceptions,Fouls,Aerials,Recoveries,Ball Wins,Touches,Box Touches,Final 1/3 Touches,Progressive Passes,Progressive Carries,Box Passes,Box Carries,Successful Take Ons,xT Carry,xT Received
95,Anis Ben Slimane,425353,Forward,39,9.0,14.0,0.6428571428571429,2.0,1.0,0.009208159999999993,0.616895318031311,0.06637313216924667,3.0,1.0,0.0,1.0,1.0,5.0,0.0,28.0,3.0,14.0,2.0,1.0,0.0,1.0,2.0,0.0,0.12013360000000001
96,Ansu Fati,382234,Attacking Mid/Winger,296,93.0,110.0,0.8454545454545455,34.0,3.0,0.27156000999999996,2.0732832849025726,0.27503184042871,16.0,2.0,3.0,5.0,0.0,17.0,5.0,179.0,25.0,85.0,3.0,6.0,5.0,7.0,3.0,0.40961951999999996,0.8015806899999999
97,Ansu Fati,382234,Center Back,1,0.0,0.0,,0.0,0.0,0.02839701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.008311430000000002,0.005103159999999999
98,Ansu Fati,382234,Forward,235,77.0,87.0,0.8850574712643678,34.0,3.0,0.2535054,1.9655442982912064,0.4942890629172325,9.0,2.0,0.0,12.0,1.0,5.0,1.0,131.0,15.0,48.0,6.0,7.0,5.0,6.0,2.0,0.35374533999999996,0.5974666699999999
99,Anthony Elanga,413211,Attacking Mid/Winger,1996,402.0,563.0,0.7140319715808171,153.0,6.0,2.7154974399999996,5.659269198775291,5.226532161235809,39.0,31.0,7.0,27.0,14.0,77.0,18.0,889.0,95.0,413.0,40.0,60.0,30.0,33.0,25.0,1.8138090199999994,3.90363645
100,Anthony Elanga,413211,Center Back,27,5.0,9.0,0.5555555555555556,2.0,0.0,0.004884750000000002,0.06929156184196472,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,1.0,11.0,1.0,2.0,0.0,0.0,1.0,0.04099845,0.024929779999999995
101,Anthony Elanga,413211,Center Mid,103,47.0,55.0,0.8545454545454545,12.0,0.0,0.13361472000000002,0.11558772996068001,0.07906265556812286,3.0,0.0,1.0,2.0,0.0,5.0,0.0,70.0,8.0,47.0,2.0,6.0,2.0,3.0,1.0,0.17881358,0.24818334
102,Anthony Elanga,413211,Forward,394,30.0,60.0,0.5,10.0,1.0,0.47546047999999996,1.6512536332011223,0.9311586320400238,8.0,2.0,0.0,2.0,2.0,9.0,3.0,94.0,17.0,54.0,5.0,11.0,6.0,8.0,1.0,0.41360386,0.85941404
103,Anthony Gordon,349669,Attacking Mid/Winger,2703,695.0,900.0,0.7722222222222223,274.0,24.0,5.15866663,9.16146899946034,7.31219954136759,69.0,50.0,7.0,93.0,8.0,114.0,31.0,1366.0,137.0,699.0,99.0,94.0,61.0,48.0,41.0,2.4424661200000006,5.64604832
104,Anthony Gordon,349669,Forward,247,45.0,60.0,0.75,17.0,2.0,0.12286388000000002,0.5800386443734169,0.041225891560316086,6.0,3.0,0.0,8.0,0.0,9.0,0.0,105.0,14.0,54.0,3.0,9.0,3.0,3.0,5.0,0.24724954999999998,0.54929236
105,Anthony Martial,122366,Attacking Mid/Winger,5,0.0,0.0,,0.0,0.0,0.00968489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Anthony Martial,122366,Center Mid,14,12.0,13.0,0.9230769230769231,9.0,0.0,0.05662108,0.0,0.12184131145477295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,10.0,2.0,0.0,2.0,0.0,0.0,0.007325700000000001,0.0490145
107,Anthony Martial,122366,Forward,439,90.0,117.0,0.7692307692307693,31.0,0.0,0.10418436000000002,0.9068178460001945,0.20635167695581913,5.0,4.0,0.0,9.0,7.0,9.0,3.0,173.0,17.0,77.0,6.0,4.0,0.0,1.0,2.0,0.08783384999999999,1.1183232
108,Anthony Martial,122366,Full Back,24,7.0,7.0,1.0,3.0,1.0,0.0034407200000000013,0.08986009657382965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,9.0,0.0,1.0,0.0,1.0,0.0,0.23623233,0.03564341
109,Antoine Semenyo,357073,Attacking Mid/Winger,1975,378.0,540.0,0.7,134.0,14.0,2.0739365,5.385078040882945,3.0517856860533357,61.0,21.0,6.0,59.0,40.0,95.0,25.0,955.0,108.0,488.0,45.0,72.0,31.0,41.0,36.0,1.8127411100000002,4.502212889999999
110,Antoine Semenyo,357073,Center Back,27,5.0,7.0,0.7142857142857143,3.0,0.0,0.002632760000000003,0.14420700073242188,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,16.0,2.0,7.0,0.0,4.0,0.0,1.0,1.0,0.06275337,0.03972109000000001
111,Antoine Semenyo,357073,Center Mid,68,15.0,21.0,0.7142857142857143,7.0,0.0,0.09101996000000001,0.44300350546836853,0.48126912117004395,1.0,1.0,0.0,3.0,3.0,1.0,1.0,43.0,4.0,17.0,1.0,3.0,1.0,1.0,5.0,0.032431100000000004,0.16141134
112,Antoine Semenyo,357073,Full Back,9,5.0,5.0,1.0,1.0,0.0,0.01083551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.001961400000000002,0.02026596
113,Antonee Robinson,306581,Full Back,3346,1442.0,1960.0,0.7357142857142858,754.0,97.0,6.485048759999999,0.9621820393949747,3.4150489270687103,16.0,87.0,78.0,51.0,42.0,220.0,102.0,2538.0,67.0,667.0,200.0,56.0,64.0,19.0,36.0,1.7654460999999992,3.557313239999999
114,Antony,364315,Attacking Mid/Winger,1411,446.0,569.0,0.7838312829525483,178.0,11.0,2.4153002600000004,3.801560434512794,2.987215042114258,42.0,38.0,11.0,49.0,2.0,90.0,28.0,878.0,62.0,449.0,61.0,48.0,37.0,23.0,25.0,1.1999685000000002,2.6527285099999993
115,Antony,364315,Center Mid,5,0.0,0.0,,0.0,0.0,0.00968489,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011710799999999997
116,Antony,364315,Forward,7,9.0,9.0,1.0,2.0,0.0,0.014241460000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0,2.0,5.0,1.0,3.0,2.0,2.0,1.0,0.04470549,0.021051229999999997
117,Antony,364315,Full Back,1,1.0,1.0,1.0,1.0,0.0,0.002714639999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000890560000000002,0.0012189399999999982
118,Antwoine Hackford,408769,Attacking Mid/Winger,21,2.0,2.0,1.0,0.0,0.0,0.024953089999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014333629999999998
119,Arijanet Muric,362426,Goalkeeper,772,337.0,489.0,0.689161554192229,335.0,93.0,0.9729832,0.0,0.2750850929878652,0.0,1.0,0.0,3.0,2.0,16.0,1.0,577.0,0.0,0.0,93.0,1.0,1.0,0.0,0.0,0.08889561000000001,0.047633230000000026
120,Armando Broja,393407,Attacking Mid/Winger,69,17.0,17.0,1.0,2.0,1.0,0.06360398,0.9637712817639112,0.0,4.0,0.0,0.0,1.0,0.0,3.0,1.0,39.0,8.0,27.0,1.0,1.0,1.0,3.0,4.0,0.023756029999999997,0.64382939
121,Armando Broja,393407,Center Mid,36,3.0,3.0,1.0,2.0,0.0,0.013977790000000004,0.0355222225189209,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,11.0,4.0,7.0,1.0,2.0,0.0,2.0,0.0,0.22345110999999998,0.18060344999999997
122,Armando Broja,393407,Forward,463,77.0,95.0,0.8105263157894737,17.0,0.0,0.10155843,1.1169346733950078,0.14913134463131428,8.0,3.0,0.0,16.0,8.0,11.0,1.0,193.0,31.0,120.0,1.0,9.0,4.0,9.0,11.0,0.50529403,2.11869525
123,Armando Broja,393407,Full Back,14,3.0,4.0,0.75,2.0,0.0,0.013639739999999997,0.0,0.49447160959243774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,0.053479990000000005,0.22271681999999998
124,Arnaut Danjuma,323625,Attacking Mid/Winger,440,68.0,106.0,0.6415094339622641,33.0,1.0,0.17916703,2.5203545689582825,0.4590853974223137,16.0,6.0,2.0,8.0,1.0,19.0,3.0,163.0,23.0,93.0,10.0,17.0,2.0,10.0,3.0,0.63337479,1.11798871
125,Arnaut Danjuma,323625,Center Mid,33,3.0,6.0,0.5,2.0,0.0,0.0030105600000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.008370009999999997,0.01509956
126,Arnaut Danjuma,323625,Forward,178,31.0,40.0,0.775,8.0,1.0,0.08345505,1.133476734161377,0.07447683811187744,9.0,0.0,1.0,4.0,2.0,5.0,0.0,68.0,12.0,40.0,1.0,10.0,1.0,5.0,2.0,0.22273036999999996,0.51775138
127,Ashley Young,8166,Attacking Mid/Winger,729,108.0,179.0,0.6033519553072626,51.0,4.0,0.7614216800000001,0.2834417726844549,0.661949634552002,7.0,17.0,7.0,23.0,7.0,32.0,7.0,292.0,17.0,151.0,22.0,3.0,13.0,6.0,6.0,0.17557136,1.2587805000000003
128,Ashley Young,8166,Center Mid,15,8.0,12.0,0.6666666666666666,3.0,0.0,0.012010209999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.00551751,0.04147303
129,Ashley Young,8166,Full Back,1571,530.0,742.0,0.7142857142857143,311.0,39.0,2.3179091500000006,0.20283851865679026,1.1951411310583353,6.0,30.0,15.0,33.0,11.0,78.0,18.0,908.0,4.0,212.0,106.0,9.0,27.0,1.0,5.0,0.23928616,0.3766906300000001
130,Auston Trusty,298687,Center Back,1841,460.0,610.0,0.7540983606557377,303.0,20.0,0.9566171199999999,0.08448213897645473,1.0004744194447994,2.0,29.0,23.0,24.0,39.0,65.0,40.0,855.0,19.0,61.0,38.0,5.0,4.0,5.0,3.0,0.20719345000000003,0.87358266
131,Auston Trusty,298687,Center Mid,19,2.0,3.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015804999999999986
132,Auston Trusty,298687,Forward,64,11.0,14.0,0.7857142857142857,7.0,1.0,0.028147679999999998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.006499770000000004,0.0039597199999999964
133,Auston Trusty,298687,Full Back,675,168.0,225.0,0.7466666666666667,90.0,14.0,0.53159928,0.4164156918413937,0.3709094161167741,6.0,15.0,9.0,10.0,15.0,24.0,17.0,319.0,8.0,43.0,22.0,4.0,4.0,1.0,2.0,0.058650950000000014,0.87252384
134,Axel Disasi,300426,Center Back,2328,1693.0,1876.0,0.902452025586354,1118.0,43.0,2.52175191,2.2760161980986595,0.12601706013083458,16.0,26.0,14.0,26.0,63.0,123.0,23.0,2130.0,25.0,109.0,88.0,30.0,10.0,5.0,10.0,0.73741003,2.37637235
135,Axel Disasi,300426,Full Back,463,338.0,375.0,0.9013333333333333,181.0,2.0,0.52007982,0.0,0.0,0.0,7.0,4.0,8.0,9.0,27.0,6.0,421.0,0.0,70.0,15.0,10.0,2.0,0.0,2.0,0.13275873,0.21418178000000004
136,Aymeric Laporte,122117,Center Back,14,11.0,11.0,1.0,8.0,0.0,0.00811668,0.027371536940336227,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08403580999999999
137,Bart Verbruggen,400138,Goalkeeper,1829,704.0,790.0,0.8911392405063291,689.0,79.0,0.59174518,0.0,0.0,0.0,1.0,0.0,2.0,4.0,29.0,1.0,887.0,0.0,0.0,52.0,1.0,0.0,0.0,1.0,0.07318066000000002,0.11847422000000002
138,Ben Brereton,332839,Attacking Mid/Winger,286,53.0,69.0,0.7681159420289855,25.0,3.0,0.24449379,1.6926911026239395,0.06813045218586922,10.0,3.0,2.0,4.0,3.0,11.0,3.0,121.0,16.0,54.0,11.0,10.0,6.0,7.0,3.0,0.21912654999999998,0.38819811000000004
139,Ben Brereton,332839,Forward,743,123.0,166.0,0.7409638554216867,47.0,1.0,0.53524912,2.779687210917473,1.3333396073430777,19.0,6.0,1.0,19.0,2.0,21.0,4.0,264.0,38.0,133.0,13.0,15.0,6.0,10.0,7.0,0.65667928,2.07106617
140,Ben Chilwell,299272,Attacking Mid/Winger,66,42.0,48.0,0.875,23.0,1.0,0.09257187999999997,0.25987028889358044,0.08951635658740997,2.0,1.0,1.0,3.0,0.0,6.0,1.0,62.0,2.0,14.0,4.0,2.0,2.0,2.0,0.0,0.07495005,0.11264804
141,Ben Chilwell,299272,Full Back,762,331.0,441.0,0.7505668934240363,144.0,4.0,1.47856329,0.7357017695903778,2.2979214126244187,10.0,14.0,3.0,20.0,12.0,27.0,8.0,571.0,28.0,217.0,25.0,13.0,14.0,5.0,7.0,0.48074435,1.48541751
142,Ben Davies,103837,Center Back,877,613.0,667.0,0.9190404797601199,431.0,29.0,1.3224826900000002,0.9086268004029989,0.1450694352388382,6.0,15.0,9.0,18.0,26.0,36.0,12.0,774.0,8.0,32.0,39.0,19.0,2.0,2.0,1.0,0.33703690000000003,1.2101088400000002
143,Ben Davies,103837,Center Mid,12,8.0,10.0,0.8,5.0,0.0,0.008655469999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03050757
144,Ben Davies,103837,Full Back,290,145.0,172.0,0.8430232558139535,74.0,2.0,0.37602143,0.92709731310606,0.23128561675548553,6.0,9.0,1.0,9.0,3.0,16.0,4.0,223.0,16.0,66.0,10.0,2.0,4.0,0.0,3.0,0.06287569000000001,0.9774528499999999
145,Ben Doak,430350,Attacking Mid/Winger,10,4.0,4.0,1.0,1.0,0.0,0.009135750000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03015413
146,Ben Godfrey,287504,Center Back,95,26.0,34.0,0.7647058823529411,11.0,2.0,0.026525480000000004,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,43.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0006677700000000016,0.0035573199999999975
147,Ben Godfrey,287504,Full Back,1103,310.0,447.0,0.6935123042505593,168.0,8.0,0.92148641,2.4085486605763435,0.19506916776299477,15.0,29.0,14.0,12.0,24.0,42.0,22.0,638.0,20.0,177.0,59.0,7.0,9.0,0.0,5.0,0.23817333999999996,1.2731502799999999
148,Ben Johnson,349484,Attacking Mid/Winger,223,70.0,90.0,0.7777777777777778,45.0,4.0,0.21452619999999997,0.12292054109275341,0.0,5.0,3.0,3.0,6.0,0.0,21.0,5.0,133.0,2.0,51.0,3.0,3.0,0.0,0.0,3.0,0.06823746000000001,0.2730043999999999
149,Ben Johnson,349484,Center Mid,47,36.0,45.0,0.8,20.0,0.0,0.04605145,0.0,0.0,0.0,2.0,0.0,2.0,1.0,11.0,0.0,60.0,0.0,5.0,2.0,2.0,0.0,0.0,3.0,0.02730397999999999,0.03394156
150,Ben Johnson,349484,Forward,34,7.0,9.0,0.7777777777777778,2.0,0.0,0.004950980000000001,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.004381040000000001,0.00818552
151,Ben Johnson,349484,Full Back,293,133.0,188.0,0.7074468085106383,85.0,10.0,0.30816671,0.07608121633529663,0.0,1.0,4.0,2.0,2.0,6.0,17.0,4.0,232.0,2.0,65.0,15.0,8.0,1.0,0.0,4.0,0.16091946,0.25164752
152,Ben Mee,94935,Center Back,1387,510.0,664.0,0.7680722891566265,330.0,36.0,1.97211333,1.5474651083350182,0.25347369723021984,10.0,26.0,13.0,10.0,35.0,67.0,24.0,843.0,25.0,83.0,66.0,10.0,7.0,2.0,3.0,0.29331626999999993,1.3525260999999997
153,Ben Mee,94935,Full Back,1,1.0,2.0,0.5,0.0,0.0,8.600000000000968e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Ben Osborn,140667,Attacking Mid/Winger,256,49.0,70.0,0.7,22.0,2.0,0.34730129,0.05576279014348984,0.17813077569007874,1.0,5.0,1.0,3.0,0.0,13.0,3.0,105.0,3.0,38.0,10.0,1.0,3.0,1.0,0.0,0.0906515,0.24775887000000005
155,Ben Osborn,140667,Center Mid,477,134.0,177.0,0.7570621468926554,62.0,9.0,0.50690781,0.07104849210008979,0.08472559228539467,3.0,9.0,2.0,5.0,0.0,23.0,6.0,229.0,3.0,62.0,14.0,2.0,2.0,1.0,6.0,0.06752448,0.20288923
156,Ben Osborn,140667,Full Back,754,263.0,354.0,0.7429378531073446,129.0,12.0,1.04776634,0.0,0.7285051196813583,0.0,8.0,5.0,9.0,6.0,43.0,5.0,426.0,3.0,124.0,44.0,3.0,9.0,0.0,1.0,0.14947622,0.42452727
157,Ben Parkinson,492692,Center Mid,25,1.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033956929999999996
158,Ben White,322036,Attacking Mid/Winger,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013324699999999988
159,Ben White,322036,Center Back,295,242.0,273.0,0.8864468864468864,143.0,10.0,0.56024904,0.0,0.10507859289646149,0.0,0.0,2.0,0.0,4.0,11.0,1.0,295.0,3.0,43.0,12.0,0.0,7.0,1.0,0.0,0.12895678,0.23406122000000001
160,Ben White,322036,Full Back,2746,1472.0,1762.0,0.8354143019296254,762.0,40.0,5.460911879999999,1.037727426737547,4.919549318030477,12.0,46.0,27.0,30.0,32.0,102.0,40.0,2056.0,56.0,590.0,163.0,24.0,55.0,20.0,8.0,1.11196874,3.3167990599999997
161,Benicio Baker-Boaitey,492543,Attacking Mid/Winger,4,2.0,3.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051315699999999985
162,Benicio Baker-Boaitey,492543,Center Back,14,5.0,8.0,0.625,3.0,0.0,0.020383720000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0001071899999999966,0.02770767000000001
163,Benicio Baker-Boaitey,492543,Center Mid,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,0.06920203,0.002223030000000001
164,Benicio Baker-Boaitey,492543,Full Back,1,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01106478
165,Benoît Badiashile,365406,Center Back,1166,875.0,958.0,0.9133611691022965,625.0,28.0,1.50699558,0.7792361378669739,0.9003737205639482,5.0,18.0,18.0,18.0,21.0,66.0,21.0,1096.0,8.0,34.0,43.0,4.0,4.0,2.0,0.0,0.26179087999999995,1.0646772
166,Benoît Badiashile,365406,Full Back,39,42.0,50.0,0.84,31.0,3.0,0.08849327999999998,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,1.0,53.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.011075100000000006,0.02217658
167,Benson Manuel,400244,Attacking Mid/Winger,82,34.0,41.0,0.8292682926829268,9.0,0.0,0.27664598999999995,0.05370808392763138,0.09797175228595734,2.0,2.0,0.0,3.0,0.0,4.0,1.0,61.0,1.0,37.0,2.0,5.0,2.0,0.0,3.0,0.10867747999999999,0.13357347
168,Benson Manuel,400244,Center Back,19,4.0,5.0,0.8,1.0,0.0,0.0018078399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.029026609999999998,0.04195438
169,Benson Manuel,400244,Center Mid,5,5.0,6.0,0.8333333333333334,0.0,0.0,0.0,0.0645693838596344,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,2.0,9.0,0.0,1.0,0.0,1.0,1.0,0.01916956000000001,0.04126642999999999
170,Bernardo Silva,136741,Attacking Mid/Winger,1864,1066.0,1256.0,0.8487261146496815,424.0,33.0,4.133275469999999,2.1191332414746284,4.480670887976885,24.0,35.0,14.0,34.0,1.0,75.0,28.0,1527.0,106.0,750.0,93.0,79.0,52.0,31.0,27.0,2.18207085,4.63303407
171,Bernardo Silva,136741,Center Mid,617,401.0,451.0,0.8891352549889135,176.0,19.0,2.60157595,1.0732188075780869,2.1570409014821053,6.0,13.0,2.0,9.0,0.0,15.0,8.0,515.0,34.0,238.0,27.0,17.0,23.0,6.0,6.0,0.39721775,2.0182715399999998
172,Bernd Leno,92173,Goalkeeper,3496,1174.0,1478.0,0.7943166441136671,1139.0,171.0,1.4772656599999996,0.0,0.0,0.0,0.0,0.0,3.0,10.0,55.0,0.0,1665.0,0.0,0.0,133.0,1.0,0.0,0.0,0.0,0.11690727,0.2353530300000001
173,Bertrand Traoré,109807,Forward,3,1.0,1.0,1.0,0.0,0.0,9.401000000000027e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00215424
174,Bertrand Traoré,109807,Full Back,11,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038393200000000002
175,Beto,380546,Attacking Mid/Winger,54,5.0,8.0,0.625,1.0,0.0,0.010219709999999996,0.5886517353355885,0.06547517329454422,5.0,0.0,0.0,0.0,3.0,3.0,0.0,21.0,6.0,9.0,0.0,0.0,0.0,1.0,1.0,0.053139639999999995,0.63753248
176,Beto,380546,Center Mid,28,1.0,4.0,0.25,1.0,0.0,0.0052632100000000025,0.5383826494216919,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27082447
177,Beto,380546,Forward,970,102.0,168.0,0.6071428571428571,39.0,6.0,0.5210442200000001,4.527868343051523,1.5180140677839518,35.0,14.0,1.0,40.0,43.0,32.0,12.0,403.0,58.0,217.0,12.0,18.0,8.0,17.0,14.0,0.99517962,3.3383102999999994
178,Billy Gilmour,381255,Center Mid,2128,1782.0,1956.0,0.911042944785276,836.0,61.0,3.7804308700000004,1.0071849371306598,2.187925888225436,24.0,24.0,9.0,48.0,11.0,120.0,23.0,2175.0,12.0,401.0,127.0,25.0,41.0,2.0,7.0,0.7655349800000001,1.7481709499999996
179,Bobby Clark,450021,Center Mid,100,38.0,49.0,0.7755102040816326,11.0,1.0,0.033947170000000006,0.10463457554578781,0.0,2.0,2.0,1.0,7.0,0.0,6.0,3.0,80.0,7.0,32.0,0.0,4.0,0.0,3.0,0.0,0.08537436000000001,0.16945561999999997
180,Bobby De Cordova-Reid,134332,Attacking Mid/Winger,1480,349.0,467.0,0.7473233404710921,151.0,10.0,1.65218265,4.7701667584478855,1.9482444431632757,30.0,19.0,5.0,37.0,12.0,57.0,15.0,687.0,53.0,284.0,38.0,18.0,22.0,11.0,8.0,0.5888863000000001,3.33058655
181,Bobby De Cordova-Reid,134332,Center Mid,2,3.0,3.0,1.0,2.0,0.0,0.004151700000000001,0.0,0.27399349212646484,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001637200000000026
182,Boubacar Kamara,331790,Center Mid,1768,922.0,1034.0,0.8916827852998066,504.0,41.0,2.22901921,0.16463950276374817,1.576094335410744,5.0,43.0,21.0,64.0,19.0,97.0,51.0,1268.0,13.0,194.0,51.0,15.0,18.0,5.0,14.0,0.44879871,1.6514852599999996
183,Boubacar Traoré,386612,Attacking Mid/Winger,7,1.0,2.0,0.5,1.0,0.0,0.002723370000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.00959707,0.014633239999999999
184,Boubacar Traoré,386612,Center Mid,769,311.0,362.0,0.8591160220994475,154.0,14.0,0.5616289899999999,0.38122257217764854,0.1278292154893279,11.0,31.0,5.0,18.0,4.0,54.0,23.0,477.0,1.0,73.0,11.0,7.0,6.0,1.0,9.0,0.1337905,0.34787464
185,Boubacar Traoré,386612,Forward,65,28.0,39.0,0.717948717948718,14.0,1.0,0.025819829999999988,0.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,1.0,53.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.021627549999999995,0.09305446000000002
186,Brandon Aguilera,447270,Full Back,9,4.0,8.0,0.5,2.0,0.0,0.007061150000000002,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.004429620000000002,0.016116699999999994
187,Brennan Johnson,379688,Attacking Mid/Winger,1999,460.0,642.0,0.7165109034267912,158.0,6.0,3.12175476,8.88286449573934,4.597693346440792,45.0,22.0,9.0,43.0,5.0,77.0,18.0,937.0,132.0,522.0,71.0,76.0,51.0,50.0,26.0,1.96519943,6.618960349999999
188,Brennan Johnson,379688,Center Mid,77,25.0,32.0,0.78125,4.0,1.0,0.10295080000000001,1.385911226272583,0.934443473815918,2.0,2.0,0.0,0.0,0.0,2.0,3.0,52.0,7.0,33.0,2.0,1.0,3.0,0.0,0.0,0.033493869999999995,0.44287255999999997
189,Brennan Johnson,379688,Forward,128,19.0,24.0,0.7916666666666666,5.0,0.0,0.0029968899999999916,0.39865657687187195,0.08725666999816895,1.0,3.0,0.0,7.0,0.0,4.0,0.0,47.0,10.0,26.0,0.0,1.0,1.0,0.0,0.0,0.02667517,0.30341092999999997
190,Bruno Fernandes,123761,Attacking Mid/Winger,3120,1484.0,2013.0,0.7372081470442127,808.0,143.0,9.660267189999999,5.999473096802831,12.800889877602458,86.0,60.0,24.0,65.0,21.0,184.0,56.0,2512.0,103.0,1091.0,247.0,56.0,135.0,28.0,19.0,1.5454916399999998,6.5191054899999985
191,Bruno Fernandes,123761,Center Mid,99,36.0,51.0,0.7058823529411765,23.0,4.0,0.45360822999999995,0.02365819364786148,0.281145840883255,1.0,6.0,1.0,0.0,0.0,9.0,1.0,67.0,2.0,32.0,8.0,0.0,6.0,0.0,0.0,0.029862619999999996,0.10915132999999999
