,Season,playerName,PlayerID,Position,Mins,Passes Completed,Passes Attempted,Pass Completion Rate,Forward Passes,Long Passes,xT via Pass,npxG,xA,Shots,Tackles,Interceptions,Fouls,Aerials,Recoveries,Ball Wins,Touches,Box Touches,Final 1/3 Touches,Progressive Passes,Progressive Carries,Box Passes,Box Carries,Successful Take Ons,xT Carry,xT Received
94,2022/23,Ayoze Pérez,135366,Center Mid,22,9.0,11.0,0.8181818181818182,5.0,0.0,0.04193391,0.0,0.45973605,0.0,1.0,0.0,3.0,0.0,3.0,0.0,21.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.00712964,0.0283819299999999
95,2022/23,Ayoze Pérez,135366,Full Back,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2022/23,Ben Chilwell,299272,Attacking Mid/Winger,24,6.0,13.0,0.4615384615384615,4.0,0.0,0.01588029,0.0770509,0.17898491,1.0,0.0,0.0,1.0,2.0,3.0,0.0,18.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.01208212,0.1236857899999999
97,2022/23,Ben Chilwell,299272,Center Back,30,22.0,25.0,0.88,11.0,1.0,0.05454057,0.0072996984,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,1.0,11.0,1.0,1.0,0.0,0.0,0.0,0.03141693,0.016089
98,2022/23,Ben Chilwell,299272,Center Mid,41,24.0,33.0,0.7272727272727273,9.0,1.0,0.03324737,0.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,1.0,42.0,2.0,17.0,0.0,1.0,0.0,0.0,1.0,0.03935373,0.10176775
99,2022/23,Ben Chilwell,299272,Full Back,1411,710.0,901.0,0.7880133185349611,270.0,15.0,2.44761882,1.1359236,1.5498048,14.0,18.0,17.0,33.0,22.0,61.0,25.0,1109.0,35.0,405.0,55.0,29.0,30.0,13.0,7.0,0.7952163000000002,2.40090254
100,2022/23,Ben Davies,103837,Center Back,1713,816.0,969.0,0.8421052631578947,496.0,43.0,2.548900489999999,0.86219156,1.4834163,11.0,18.0,13.0,34.0,42.0,63.0,16.0,1134.0,16.0,134.0,69.0,20.0,8.0,3.0,3.0,0.5775363,1.86448409
101,2022/23,Ben Davies,103837,Full Back,708,224.0,308.0,0.7272727272727273,110.0,3.0,1.05555788,0.08044962,0.70426005,3.0,10.0,5.0,13.0,28.0,21.0,5.0,379.0,14.0,94.0,27.0,10.0,8.0,4.0,2.0,0.1956373099999999,1.1868488999999998
102,2022/23,Ben Doak,430350,Center Mid,24,9.0,11.0,0.8181818181818182,4.0,0.0,0.0087324399999999,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,18.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03990168
103,2022/23,Ben Doak,430350,Forward,3,1.0,3.0,0.3333333333333333,1.0,0.0,0.0029011099999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0432046599999999,0.00873785
104,2022/23,Ben Godfrey,287504,Attacking Mid/Winger,12,3.0,5.0,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
105,2022/23,Ben Godfrey,287504,Center Back,223,69.0,86.0,0.8023255813953488,40.0,3.0,0.09521302,0.31633505,0.079110414,3.0,5.0,2.0,4.0,3.0,9.0,5.0,114.0,3.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0127979599999999,0.0196288
106,2022/23,Ben Godfrey,287504,Full Back,608,110.0,189.0,0.582010582010582,74.0,5.0,0.27018269,0.16821921,0.12656538,3.0,15.0,6.0,10.0,12.0,26.0,11.0,292.0,5.0,55.0,17.0,5.0,1.0,0.0,2.0,0.11609754,0.21438128
107,2022/23,Ben Johnson,349484,Attacking Mid/Winger,3,0.0,0.0,,0.0,0.0,0.2063320799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2022/23,Ben Johnson,349484,Center Back,351,118.0,156.0,0.7564102564102564,68.0,8.0,0.23688061,0.0,0.0,0.0,4.0,1.0,2.0,6.0,20.0,3.0,198.0,0.0,13.0,8.0,0.0,1.0,0.0,1.0,0.0255575099999999,0.0238746
109,2022/23,Ben Johnson,349484,Forward,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2022/23,Ben Johnson,349484,Full Back,553,276.0,377.0,0.7320954907161804,144.0,13.0,1.07109257,0.24102056,0.18317762,2.0,16.0,8.0,6.0,9.0,47.0,11.0,456.0,2.0,80.0,31.0,5.0,10.0,1.0,7.0,0.20453451,0.26528359
111,2022/23,Ben Mee,94935,Center Back,3477,1348.0,1755.0,0.7680911680911681,951.0,109.0,3.19680047,2.8151813,1.5294336,28.0,45.0,48.0,29.0,131.0,199.0,52.0,2163.0,71.0,161.0,159.0,11.0,13.0,12.0,12.0,1.0567977799999997,5.82588551
112,2022/23,Ben Pearson,302391,Attacking Mid/Winger,1,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00128622
113,2022/23,Ben Pearson,302391,Center Mid,305,107.0,132.0,0.8106060606060606,48.0,8.0,0.17404963,0.15934914,0.0,2.0,7.0,2.0,11.0,2.0,18.0,6.0,162.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.01493901,0.11327862
114,2022/23,Ben White,322036,Center Back,193,148.0,156.0,0.9487179487179488,112.0,2.0,0.4123609100000001,0.0,0.022333464,0.0,1.0,0.0,4.0,2.0,8.0,0.0,165.0,0.0,22.0,12.0,11.0,3.0,0.0,0.0,0.1545546,0.0363686699999999
115,2022/23,Ben White,322036,Full Back,3026,1740.0,2080.0,0.8365384615384616,942.0,56.0,6.672443770000001,0.7519326,3.5500128,10.0,59.0,22.0,54.0,31.0,147.0,40.0,2434.0,49.0,677.0,194.0,35.0,56.0,4.0,8.0,0.8707373500000001,3.0249164
116,2022/23,Benoît Badiashile,365406,Center Back,966,769.0,859.0,0.8952270081490105,527.0,39.0,1.34276188,1.0460355,0.4464233,6.0,14.0,16.0,15.0,35.0,76.0,21.0,963.0,11.0,25.0,46.0,3.0,5.0,2.0,1.0,0.25213407,1.66193877
117,2022/23,Bernardo Silva,136741,Attacking Mid/Winger,916,442.0,530.0,0.8339622641509434,162.0,18.0,2.06574743,1.499888,1.9042609,11.0,11.0,2.0,18.0,1.0,39.0,6.0,650.0,46.0,329.0,26.0,46.0,27.0,12.0,14.0,0.95404985,1.7016517599999998
118,2022/23,Bernardo Silva,136741,Center Mid,1300,853.0,977.0,0.8730808597748209,321.0,40.0,2.14022346,0.76260257,1.280406,14.0,29.0,12.0,24.0,3.0,74.0,18.0,1155.0,50.0,403.0,47.0,44.0,24.0,16.0,13.0,1.26119546,2.26557447
119,2022/23,Bernardo Silva,136741,Full Back,95,22.0,34.0,0.6470588235294118,10.0,1.0,0.1530757299999999,0.0,0.19448304,0.0,4.0,2.0,4.0,0.0,9.0,5.0,46.0,1.0,13.0,4.0,1.0,2.0,0.0,1.0,0.01733193,0.0188822799999999
120,2022/23,Bernd Leno,92173,Goalkeeper,3437,1110.0,1395.0,0.7956989247311828,1081.0,159.0,1.34139928,0.0,0.03294312,0.0,0.0,0.0,4.0,11.0,50.0,0.0,1619.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0834718499999999,0.21217716
121,2022/23,Bertrand Traoré,109807,Attacking Mid/Winger,120,30.0,41.0,0.7317073170731707,16.0,0.0,0.1964330499999999,0.30236116,0.09121826,5.0,0.0,1.0,4.0,2.0,4.0,3.0,71.0,8.0,43.0,8.0,6.0,5.0,2.0,1.0,0.15881559,0.21055158
122,2022/23,Bertrand Traoré,109807,Center Mid,56,19.0,21.0,0.9047619047619048,9.0,1.0,0.0536868199999999,0.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,33.0,1.0,14.0,2.0,1.0,0.0,0.0,0.0,0.01356882,0.05139702
123,2022/23,Bertrand Traoré,109807,Forward,78,10.0,12.0,0.8333333333333334,2.0,0.0,0.0353705399999999,0.65221554,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,25.0,4.0,17.0,1.0,2.0,0.0,2.0,0.0,0.06147898,0.1831927599999999
124,2022/23,Billy Gilmour,381255,Attacking Mid/Winger,19,34.0,40.0,0.85,22.0,3.0,0.07132367,0.107066706,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,43.0,0.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0104039299999999,0.0363171799999999
125,2022/23,Billy Gilmour,381255,Center Mid,522,315.0,349.0,0.9025787965616046,150.0,14.0,0.75618137,0.40447116,0.44324303,4.0,4.0,6.0,11.0,4.0,34.0,7.0,404.0,4.0,55.0,21.0,4.0,6.0,0.0,2.0,0.0958588599999999,0.24024024
126,2022/23,Billy Gilmour,381255,Full Back,6,15.0,16.0,0.9375,5.0,0.0,0.00873336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0002709099999999,0.0203208599999999
127,2022/23,Bobby Clark,450021,Full Back,9,1.0,1.0,1.0,1.0,0.0,0.2289015999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04254974
128,2022/23,Bobby De Cordova-Reid,134332,Attacking Mid/Winger,1870,359.0,524.0,0.6851145038167938,149.0,7.0,2.39596156,3.4619408,1.1680439,24.0,24.0,14.0,39.0,8.0,90.0,25.0,806.0,70.0,385.0,52.0,17.0,35.0,11.0,15.0,0.6477792399999999,4.49425872
129,2022/23,Bobby De Cordova-Reid,134332,Center Mid,18,4.0,5.0,0.8,1.0,0.0,0.0038797799999999,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00868803
130,2022/23,Bobby De Cordova-Reid,134332,Forward,181,18.0,23.0,0.782608695652174,11.0,1.0,0.06299601,0.121567234,0.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,43.0,3.0,14.0,2.0,0.0,2.0,0.0,1.0,0.005318,0.2420227099999999
131,2022/23,Bobby De Cordova-Reid,134332,Full Back,547,255.0,351.0,0.7264957264957265,135.0,13.0,0.81776607,0.48987436,0.19499187,6.0,13.0,4.0,15.0,2.0,42.0,11.0,421.0,10.0,128.0,36.0,13.0,11.0,4.0,3.0,0.2311446,0.59108768
132,2022/23,Boubacar Kamara,331790,Attacking Mid/Winger,27,7.0,8.0,0.875,2.0,0.0,0.00526481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,13.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0316711,0.0028169499999999
133,2022/23,Boubacar Kamara,331790,Center Mid,1841,779.0,919.0,0.8476605005440696,432.0,47.0,1.4855571499999998,0.117563225,0.7915678,4.0,57.0,19.0,64.0,22.0,125.0,36.0,1189.0,10.0,138.0,53.0,5.0,8.0,0.0,16.0,0.2227314799999999,0.6662563200000001
134,2022/23,Boubacar Kamara,331790,Forward,16,12.0,14.0,0.8571428571428571,4.0,1.0,0.01016981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0024779799999999,0.00606206
135,2022/23,Boubacar Traoré,386612,Attacking Mid/Winger,25,18.0,19.0,0.9473684210526316,5.0,1.0,0.01251597,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0010044099999999,0.0113947099999999
136,2022/23,Boubacar Traoré,386612,Center Mid,387,80.0,105.0,0.7619047619047619,53.0,3.0,0.2095153799999999,0.09121973,0.25699228,3.0,7.0,5.0,11.0,6.0,23.0,6.0,145.0,2.0,24.0,7.0,0.0,1.0,0.0,4.0,0.0374374799999999,0.0733771299999999
137,2022/23,Boubacar Traoré,386612,Forward,21,7.0,8.0,0.875,4.0,1.0,0.02332902,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00506004,0.0079473499999999
138,2022/23,Boubacar Traoré,386612,Full Back,16,13.0,14.0,0.9285714285714286,8.0,0.0,0.02115243,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0117827499999999,0.0128132899999999
139,2022/23,Boubakary Soumaré,345664,Center Mid,1712,776.0,902.0,0.8603104212860311,407.0,32.0,1.2127534200000003,0.040937707,0.28248912,1.0,57.0,33.0,53.0,18.0,119.0,56.0,1163.0,2.0,117.0,43.0,7.0,5.0,0.0,12.0,0.2610124299999999,0.91442413
140,2022/23,Brenden Aaronson,371012,Attacking Mid/Winger,2270,551.0,738.0,0.7466124661246613,235.0,7.0,2.48685628,3.7552078,3.7517438,38.0,40.0,3.0,67.0,8.0,116.0,31.0,1225.0,71.0,586.0,62.0,38.0,41.0,18.0,30.0,0.94533336,4.053303660000001
141,2022/23,Brenden Aaronson,371012,Center Mid,34,7.0,11.0,0.6363636363636364,5.0,0.0,0.02676631,0.10252846,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,17.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0073357599999999,0.0257139399999999
142,2022/23,Brenden Aaronson,371012,Forward,168,25.0,33.0,0.7575757575757576,8.0,1.0,0.10449568,0.10915905,0.16222572,2.0,3.0,2.0,4.0,0.0,7.0,3.0,62.0,4.0,25.0,3.0,1.0,2.0,1.0,4.0,0.15588793,0.16846717
143,2022/23,Brenden Aaronson,371012,Full Back,34,9.0,14.0,0.6428571428571429,4.0,0.0,0.00133524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0034071099999999,0.23142972
144,2022/23,Brennan Johnson,379688,Attacking Mid/Winger,1613,175.0,296.0,0.5912162162162162,59.0,2.0,0.98033765,2.5979285,1.1306707,29.0,20.0,3.0,35.0,9.0,51.0,14.0,519.0,66.0,261.0,17.0,32.0,19.0,20.0,19.0,1.05824835,2.33960968
145,2022/23,Brennan Johnson,379688,Center Mid,16,1.0,2.0,0.5,1.0,0.0,0.0804879,0.36220443,0.020129733,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0003362499999999,0.2298848299999999
146,2022/23,Brennan Johnson,379688,Forward,1453,115.0,205.0,0.5609756097560976,35.0,3.0,1.1899193599999998,2.682782,2.1499112,21.0,14.0,2.0,23.0,9.0,38.0,10.0,371.0,54.0,212.0,11.0,29.0,11.0,21.0,14.0,0.7547414699999999,2.09544815
147,2022/23,Bruno Fernandes,123761,Attacking Mid/Winger,2919,1157.0,1571.0,0.7364735837046468,590.0,87.0,7.410017270000001,5.8514833,12.927353,78.0,62.0,23.0,70.0,14.0,182.0,47.0,2013.0,138.0,914.0,198.0,49.0,113.0,30.0,26.0,1.90570348,6.269510029999999
148,2022/23,Bruno Fernandes,123761,Center Mid,570,341.0,449.0,0.7594654788418709,189.0,29.0,1.6801851599999995,0.6687192,2.7117438,12.0,6.0,2.0,11.0,4.0,40.0,6.0,523.0,19.0,203.0,47.0,4.0,19.0,3.0,6.0,0.20867201,1.25581086
149,2022/23,Bruno Guimarães,338780,Center Mid,2894,1387.0,1659.0,0.836045810729355,826.0,101.0,5.259661240000001,3.0221899,3.7130826,28.0,78.0,36.0,128.0,19.0,233.0,68.0,2210.0,51.0,623.0,128.0,22.0,63.0,6.0,45.0,0.87181436,3.11346966
150,2022/23,Bryan Gil,368519,Attacking Mid/Winger,147,40.0,53.0,0.7547169811320755,16.0,2.0,0.08324451,0.027765535,0.1845983,2.0,2.0,1.0,4.0,0.0,3.0,3.0,79.0,1.0,33.0,2.0,4.0,2.0,0.0,2.0,0.0997628599999999,0.18120299
151,2022/23,Bryan Gil,368519,Full Back,10,7.0,7.0,1.0,1.0,0.0,0.01180917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.01686051,0.02982886
152,2022/23,Bryan Mbeumo,353377,Attacking Mid/Winger,1871,474.0,683.0,0.6939970717423133,192.0,27.0,4.43061184,5.0640707,4.2317486,46.0,22.0,8.0,27.0,23.0,83.0,24.0,989.0,88.0,535.0,87.0,45.0,64.0,26.0,36.0,1.30150119,4.80496276
153,2022/23,Bryan Mbeumo,353377,Forward,1183,176.0,292.0,0.6027397260273972,59.0,3.0,1.29390193,2.9734612,3.1408393,23.0,4.0,5.0,22.0,11.0,51.0,6.0,450.0,43.0,260.0,27.0,10.0,26.0,9.0,9.0,0.4057091699999999,2.9509416
154,2022/23,Bryan Mbeumo,353377,Full Back,18,5.0,9.0,0.5555555555555556,4.0,0.0,0.10134567,0.024193704,0.115228236,1.0,0.0,0.0,1.0,1.0,1.0,0.0,18.0,1.0,12.0,2.0,1.0,2.0,0.0,0.0,0.00656461,0.01420669
155,2022/23,Bukayo Saka,367185,Attacking Mid/Winger,3342,1045.0,1414.0,0.7390381895332391,362.0,34.0,5.284790509999999,7.998316,6.690755,86.0,62.0,14.0,107.0,16.0,125.0,46.0,2079.0,253.0,1382.0,131.0,164.0,121.0,97.0,62.0,4.00365915,9.32199341
156,2022/23,Bukayo Saka,367185,Forward,30,9.0,14.0,0.6428571428571429,3.0,0.0,0.0038778799999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,19.0,2.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0240436399999999,0.12512616
157,2022/23,Cafú,118121,Center Mid,12,2.0,2.0,1.0,2.0,0.0,0.0158241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0020492999999999,0.0005547
158,2022/23,Callum Wilson,134115,Attacking Mid/Winger,102,3.0,6.0,0.5,2.0,0.0,0.0035479099999999,1.6459045,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,26.0,12.0,21.0,0.0,2.0,0.0,1.0,2.0,0.09615925,0.7241218399999999
159,2022/23,Callum Wilson,134115,Center Mid,45,5.0,10.0,0.5,2.0,0.0,0.1458755199999999,0.04842666,0.58812606,1.0,0.0,0.0,3.0,0.0,4.0,0.0,22.0,5.0,13.0,1.0,1.0,2.0,1.0,1.0,0.0319399,0.3246977199999999
160,2022/23,Callum Wilson,134115,Forward,1841,152.0,225.0,0.6755555555555556,54.0,3.0,0.6052332699999999,12.833415,2.5534296,63.0,9.0,1.0,46.0,19.0,35.0,5.0,511.0,119.0,285.0,9.0,21.0,13.0,24.0,9.0,1.42753997,7.81244126
161,2022/23,Calum Chambers,124316,Attacking Mid/Winger,19,4.0,7.0,0.5714285714285714,2.0,1.0,0.05160036,0.053925898,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,9.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00251782
162,2022/23,Calum Chambers,124316,Center Back,188,92.0,108.0,0.8518518518518519,71.0,7.0,0.22591467,0.0,0.0,0.0,2.0,6.0,2.0,1.0,13.0,4.0,127.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.04639012,0.0120408399999999
163,2022/23,Calum Chambers,124316,Center Mid,82,29.0,41.0,0.7073170731707317,21.0,0.0,0.1470677799999999,0.0,0.0061476845,0.0,6.0,1.0,1.0,0.0,3.0,3.0,52.0,1.0,9.0,5.0,1.0,2.0,0.0,0.0,0.02837597,0.0225380099999999
164,2022/23,Calum Chambers,124316,Forward,9,2.0,3.0,0.6666666666666666,2.0,0.0,0.0140744099999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0047710799999999,0.00578151
165,2022/23,Calum Chambers,124316,Full Back,80,30.0,45.0,0.6666666666666666,17.0,1.0,0.1450493499999999,0.046549965,0.30619287,1.0,1.0,0.0,3.0,0.0,4.0,0.0,54.0,1.0,14.0,4.0,0.0,1.0,0.0,0.0,0.03100612,0.07905422
166,2022/23,Cameron Archer,382363,Attacking Mid/Winger,19,2.0,3.0,0.6666666666666666,1.0,0.0,0.01740012,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0543272199999999
167,2022/23,Cameron Archer,382363,Center Mid,22,5.0,8.0,0.625,4.0,0.0,0.02266522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,13.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,0.02635936,0.2452393
168,2022/23,Cameron Archer,382363,Forward,12,1.0,1.0,1.0,1.0,0.0,6.527999999999916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00482021
169,2022/23,Cameron Peupion,454792,Attacking Mid/Winger,8,3.0,4.0,0.75,1.0,0.0,0.0,0.03072565,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.00064785,0.2480519599999999
170,2022/23,Caoimhín Kelleher,322176,Goalkeeper,97,23.0,24.0,0.9583333333333334,22.0,3.0,0.03279393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.00159404,0.00023318
171,2022/23,Carlos Alcaraz,391348,Attacking Mid/Winger,462,98.0,120.0,0.8166666666666667,49.0,4.0,0.30681385,1.1509035,0.22024466,11.0,5.0,0.0,16.0,4.0,18.0,4.0,214.0,7.0,57.0,7.0,8.0,4.0,2.0,6.0,0.11165984,0.78930377
172,2022/23,Carlos Alcaraz,391348,Center Mid,214,53.0,70.0,0.7571428571428571,23.0,2.0,0.0905865,0.56724966,0.02761857,5.0,3.0,1.0,4.0,0.0,19.0,3.0,103.0,5.0,32.0,3.0,3.0,1.0,0.0,2.0,0.06242151,0.2429563999999999
173,2022/23,Carlos Alcaraz,391348,Forward,414,71.0,98.0,0.7244897959183674,19.0,0.0,0.18731056,0.3328668,0.43893793,8.0,2.0,0.0,13.0,3.0,16.0,4.0,160.0,11.0,53.0,3.0,3.0,3.0,1.0,5.0,0.0619691599999999,0.44079524
174,2022/23,Carlos Vinícius,363077,Attacking Mid/Winger,80,10.0,13.0,0.7692307692307693,4.0,0.0,0.01582512,0.43536046,0.03647334,1.0,0.0,0.0,7.0,2.0,4.0,0.0,28.0,5.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0166547099999999,0.40254998
175,2022/23,Carlos Vinícius,363077,Center Back,1,0.0,0.0,,0.0,0.0,0.00072886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,2022/23,Carlos Vinícius,363077,Center Mid,5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,2022/23,Carlos Vinícius,363077,Forward,1112,108.0,174.0,0.6206896551724138,45.0,0.0,0.4706822699999999,2.9367332,0.44121784,20.0,4.0,0.0,29.0,25.0,17.0,3.0,343.0,57.0,179.0,10.0,9.0,10.0,12.0,3.0,0.3251543499999999,3.63318919
178,2022/23,Carney Chukwuemeka,410639,Attacking Mid/Winger,155,50.0,59.0,0.847457627118644,25.0,1.0,0.15579764,0.34382728,0.013276748,3.0,7.0,4.0,1.0,1.0,10.0,6.0,93.0,6.0,37.0,4.0,7.0,3.0,3.0,1.0,0.17596346,0.27369761
179,2022/23,Carney Chukwuemeka,410639,Center Mid,191,105.0,114.0,0.9210526315789472,50.0,3.0,0.4648629299999999,0.030628907,0.3455489,2.0,5.0,2.0,4.0,0.0,10.0,2.0,147.0,11.0,59.0,3.0,7.0,6.0,3.0,5.0,0.2723647999999999,0.30196714
180,2022/23,Carney Chukwuemeka,410639,Forward,15,14.0,16.0,0.875,4.0,0.0,0.01762337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0108655199999999,0.0571341099999999
181,2022/23,Carney Chukwuemeka,410639,Full Back,16,10.0,14.0,0.7142857142857143,6.0,0.0,0.03623546,0.0,0.10610896,0.0,1.0,0.0,1.0,0.0,1.0,1.0,17.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,0.00672486,0.0385487699999999
182,2022/23,Casemiro,88526,Attacking Mid/Winger,50,32.0,41.0,0.7804878048780488,24.0,4.0,0.06130556,0.0,0.0,0.0,2.0,1.0,2.0,3.0,7.0,4.0,52.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0181455599999999,0.0145085999999999
183,2022/23,Casemiro,88526,Center Mid,2260,1080.0,1388.0,0.7780979827089337,678.0,91.0,3.99256656,2.6404283,3.2531068,34.0,84.0,31.0,69.0,52.0,198.0,67.0,1766.0,26.0,299.0,125.0,4.0,24.0,3.0,8.0,0.3578779399999999,3.766303309999999
184,2022/23,Casemiro,88526,Forward,11,2.0,3.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00377069,0.0053556699999999
185,2022/23,Cheick Doucouré,374993,Center Mid,2933,1038.0,1245.0,0.8337349397590361,580.0,49.0,2.24377928,1.4667169,1.8952311,36.0,77.0,56.0,51.0,30.0,220.0,92.0,1647.0,15.0,262.0,86.0,17.0,14.0,3.0,15.0,0.48090104,1.0041493899999998
186,2022/23,Cheikhou Kouyaté,66741,Attacking Mid/Winger,62,10.0,13.0,0.7692307692307693,7.0,0.0,0.03122109,0.0,0.08314504,0.0,4.0,1.0,1.0,0.0,1.0,2.0,21.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0109723
187,2022/23,Cheikhou Kouyaté,66741,Center Back,80,19.0,23.0,0.8260869565217391,7.0,2.0,0.01395928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0026784999999999,0.00093716
188,2022/23,Cheikhou Kouyaté,66741,Center Mid,773,153.0,204.0,0.75,87.0,10.0,0.58267203,0.31394732,0.8734639,6.0,23.0,9.0,31.0,18.0,51.0,22.0,334.0,13.0,60.0,12.0,3.0,4.0,2.0,7.0,0.1488295099999999,0.7909963
189,2022/23,Cheikhou Kouyaté,66741,Full Back,36,3.0,5.0,0.6,2.0,0.0,0.0069130099999999,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00182685
